Lot identifier,Lot name,Bidder number,Amount,Bid type,Status,Placed at,Bidder id
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),31,"112,500",manual,accepted,2025-02-06 01:04:28PM SAST,2704166
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"110,000",auto,accepted,2025-02-06 01:04:28PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"130,000",maxbid,outbid,2025-02-06 01:04:28PM SAST,2704162
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"232,500",manual,accepted,2025-02-06 01:04:27PM SAST,1899895
16,Q0400092 PRESS HYDRAULIC CCW CW 50 TON C 2921 (2001),59,"2,050",manual,accepted,2025-02-06 01:04:26PM SAST,2704399
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),33,"120,000",auto,accepted,2025-02-06 01:04:25PM SAST,2704190
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),34,"120,000",manual,rejected,2025-02-06 01:04:25PM SAST,2704195
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),52,"132,500",manual,accepted,2025-02-06 01:04:23PM SAST,2704297
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),17,"127,500",manual,accepted,2025-02-06 01:04:22PM SAST,1898511
56, I283-0027 TATA SIDE/D,40,"34,500",maxbid,outbid,2025-02-06 01:04:22PM SAST,2704214
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),17,"120,000",manual,accepted,2025-02-06 01:04:21PM SAST,1898511
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"230,000",manual,accepted,2025-02-06 01:04:20PM SAST,2704400
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),43,"5,500",manual,accepted,2025-02-06 01:04:19PM SAST,2704220
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),37,"125,000",manual,accepted,2025-02-06 01:04:18PM SAST,2704209
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),52,"117,500",manual,accepted,2025-02-06 01:04:16PM SAST,2704297
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"227,500",manual,accepted,2025-02-06 01:04:16PM SAST,1899895
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"110,000",manual,accepted,2025-02-06 01:04:15PM SAST,2704195
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"15,000",auto,accepted,2025-02-06 01:04:14PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"15,000",manual,rejected,2025-02-06 01:04:14PM SAST,2704209
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),17,"107,500",auto,accepted,2025-02-06 01:04:11PM SAST,1898511
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"105,000",manual,outbid,2025-02-06 01:04:11PM SAST,2704195
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),47,"5,400",manual,accepted,2025-02-06 01:04:10PM SAST,2704233
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),37,"130,000",manual,accepted,2025-02-06 01:04:10PM SAST,2704209
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),17,"122,500",manual,accepted,2025-02-06 01:04:09PM SAST,1898511
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"14,750",auto,accepted,2025-02-06 01:04:09PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"14,500",manual,outbid,2025-02-06 01:04:09PM SAST,2704209
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"107,500",manual,accepted,2025-02-06 01:04:08PM SAST,2704140
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),17,"102,500",auto,accepted,2025-02-06 01:04:07PM SAST,1898511
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"100,000",manual,outbid,2025-02-06 01:04:07PM SAST,2704195
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),52,"120,000",manual,accepted,2025-02-06 01:04:06PM SAST,2704297
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"14,250",auto,accepted,2025-02-06 01:04:05PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"14,000",manual,outbid,2025-02-06 01:04:05PM SAST,2704209
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),17,"99,000",auto,accepted,2025-02-06 01:04:02PM SAST,1898511
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"98,000",manual,outbid,2025-02-06 01:04:02PM SAST,2704195
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"13,750",auto,accepted,2025-02-06 01:04:02PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"13,500",manual,outbid,2025-02-06 01:04:02PM SAST,2704209
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),52,"127,500",manual,accepted,2025-02-06 01:04:01PM SAST,2704297
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"225,000",manual,accepted,2025-02-06 01:03:59PM SAST,2704400
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),17,"97,000",auto,accepted,2025-02-06 01:03:57PM SAST,1898511
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"96,000",manual,outbid,2025-02-06 01:03:57PM SAST,2704195
8,C3880051 LOADER FRONT END 1.4M DEZZI D1200T M012947 (2011),17,"115,000",manual,accepted,2025-02-06 01:03:56PM SAST,1898511
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),43,"5,300",manual,accepted,2025-02-06 01:03:55PM SAST,2704220
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),17,"95,000",auto,accepted,2025-02-06 01:03:55PM SAST,1898511
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"94,000",manual,outbid,2025-02-06 01:03:55PM SAST,2704195
49,N1920049 COMPRESSOR MOBILE ATALAS CPCO XA175DD F4433 (1998),7,"22,500",manual,accepted,2025-02-06 01:03:53PM SAST,2703983
8,C3880051 LOADER FRONT END 1.4M DEZZI D1200T M012947 (2011),52,"112,500",manual,accepted,2025-02-06 01:03:53PM SAST,2704297
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"105,000",manual,accepted,2025-02-06 01:03:53PM SAST,2704162
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),17,"93,000",auto,accepted,2025-02-06 01:03:50PM SAST,1898511
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"92,000",manual,outbid,2025-02-06 01:03:50PM SAST,2704195
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"222,500",manual,accepted,2025-02-06 01:03:50PM SAST,1899895
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),22,"125,000",manual,accepted,2025-02-06 01:03:49PM SAST,2704140
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),47,"5,200",manual,accepted,2025-02-06 01:03:49PM SAST,2704233
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),33,"117,500",auto,accepted,2025-02-06 01:03:49PM SAST,2704190
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),52,"115,000",manual,outbid,2025-02-06 01:03:48PM SAST,2704297
18,G1040022 WELDER MOBILE 400AMP TS400 PS/EL-BC M087054 (2009),33,"6,700",manual,accepted,2025-02-06 01:03:46PM SAST,2704190
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),17,"91,000",auto,accepted,2025-02-06 01:03:46PM SAST,1898511
23,29920018 TRUCK FLAT D/SIDE 7-TON TATA LPT1518TC I3334 KM 77742 (2010),34,"90,000",manual,outbid,2025-02-06 01:03:46PM SAST,2704195
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),17,"115,000",manual,accepted,2025-02-06 01:03:44PM SAST,1898511
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"13,250",auto,accepted,2025-02-06 01:03:42PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"13,000",manual,outbid,2025-02-06 01:03:42PM SAST,2704209
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),37,"122,500",manual,accepted,2025-02-06 01:03:41PM SAST,2704209
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),52,"112,500",manual,accepted,2025-02-06 01:03:40PM SAST,2704297
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"12,750",auto,accepted,2025-02-06 01:03:38PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"12,500",manual,outbid,2025-02-06 01:03:38PM SAST,2704209
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"12,250",auto,accepted,2025-02-06 01:03:36PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"12,000",manual,outbid,2025-02-06 01:03:36PM SAST,2704209
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"220,000",manual,accepted,2025-02-06 01:03:34PM SAST,2704400
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"11,750",auto,accepted,2025-02-06 01:03:32PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"11,500",manual,outbid,2025-02-06 01:03:32PM SAST,2704209
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"217,500",manual,accepted,2025-02-06 01:03:30PM SAST,1899895
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),52,"120,000",manual,accepted,2025-02-06 01:03:28PM SAST,2704297
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),43,"5,100",manual,accepted,2025-02-06 01:03:26PM SAST,2704220
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"11,250",auto,accepted,2025-02-06 01:03:25PM SAST,2704190
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),33,"15,000",maxbid,outbid,2025-02-06 01:03:25PM SAST,2704190
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),52,"102,500",manual,accepted,2025-02-06 01:03:25PM SAST,2704297
10,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),49,"11,750",manual,accepted,2025-02-06 01:03:20PM SAST,2258764
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"215,000",manual,accepted,2025-02-06 01:03:20PM SAST,2704400
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),49,"11,000",manual,accepted,2025-02-06 01:03:19PM SAST,2258764
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),47,"5,000",custom,accepted,2025-02-06 01:03:19PM SAST,2704233
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),17,"117,500",manual,accepted,2025-02-06 01:03:14PM SAST,1898511
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),37,"115,000",manual,accepted,2025-02-06 01:03:11PM SAST,2704209
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"212,500",manual,accepted,2025-02-06 01:03:10PM SAST,1899895
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),17,"110,000",manual,accepted,2025-02-06 01:03:10PM SAST,1898511
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"210,000",manual,accepted,2025-02-06 01:03:04PM SAST,2704400
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"100,000",auto,accepted,2025-02-06 01:03:03PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"100,000",manual,rejected,2025-02-06 01:03:03PM SAST,2704140
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"99,000",auto,accepted,2025-02-06 01:03:00PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"98,000",manual,outbid,2025-02-06 01:03:00PM SAST,2704140
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),59,"107,500",manual,accepted,2025-02-06 01:02:59PM SAST,2704399
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"207,500",manual,accepted,2025-02-06 01:02:59PM SAST,1899895
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"97,000",auto,accepted,2025-02-06 01:02:58PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"96,000",manual,outbid,2025-02-06 01:02:58PM SAST,2704140
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"95,000",auto,accepted,2025-02-06 01:02:56PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"94,000",manual,outbid,2025-02-06 01:02:56PM SAST,2704140
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),43,"4,100",manual,accepted,2025-02-06 01:02:55PM SAST,2704220
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),33,"112,500",auto,accepted,2025-02-06 01:02:55PM SAST,2704190
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),33,"120,000",maxbid,outbid,2025-02-06 01:02:55PM SAST,2704190
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"93,000",auto,accepted,2025-02-06 01:02:54PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"92,000",manual,outbid,2025-02-06 01:02:54PM SAST,2704140
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"91,000",auto,accepted,2025-02-06 01:02:52PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"90,000",manual,outbid,2025-02-06 01:02:52PM SAST,2704140
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),17,"105,000",auto,accepted,2025-02-06 01:02:51PM SAST,1898511
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),59,"105,000",manual,rejected,2025-02-06 01:02:51PM SAST,2704399
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"89,000",auto,accepted,2025-02-06 01:02:50PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),52,"88,000",manual,outbid,2025-02-06 01:02:50PM SAST,2704297
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),17,"112,500",manual,accepted,2025-02-06 01:02:48PM SAST,1898511
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"205,000",manual,accepted,2025-02-06 01:02:48PM SAST,2704400
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"87,000",auto,accepted,2025-02-06 01:02:47PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),52,"86,000",manual,outbid,2025-02-06 01:02:46PM SAST,2704297
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),59,"110,000",manual,accepted,2025-02-06 01:02:44PM SAST,2704399
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),47,"4,050",manual,accepted,2025-02-06 01:02:44PM SAST,2704233
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"202,500",manual,accepted,2025-02-06 01:02:43PM SAST,1899895
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"85,000",auto,accepted,2025-02-06 01:02:42PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"84,000",manual,outbid,2025-02-06 01:02:41PM SAST,2704140
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"200,000",manual,accepted,2025-02-06 01:02:39PM SAST,2704400
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"83,000",auto,accepted,2025-02-06 01:02:38PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"82,000",manual,outbid,2025-02-06 01:02:38PM SAST,2704140
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),37,"117,500",manual,accepted,2025-02-06 01:02:35PM SAST,2704209
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),52,"110,000",manual,accepted,2025-02-06 01:02:32PM SAST,2704297
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),49,"197,500",manual,accepted,2025-02-06 01:02:31PM SAST,2258764
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"81,000",auto,accepted,2025-02-06 01:02:30PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),52,"80,000",manual,outbid,2025-02-06 01:02:30PM SAST,2704297
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"195,000",manual,accepted,2025-02-06 01:02:28PM SAST,2704400
10,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"11,500",manual,accepted,2025-02-06 01:02:27PM SAST,2704209
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),22,"107,500",manual,accepted,2025-02-06 01:02:26PM SAST,2704140
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),34,"107,500",manual,accepted,2025-02-06 01:02:26PM SAST,2704195
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),52,"115,000",manual,accepted,2025-02-06 01:02:24PM SAST,2704297
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),37,"10,750",manual,accepted,2025-02-06 01:02:24PM SAST,2704209
10,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),49,"11,250",manual,accepted,2025-02-06 01:02:24PM SAST,2258764
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"192,500",manual,accepted,2025-02-06 01:02:23PM SAST,1899895
27, I3110028 TRUCK LDV 4X4 MAZDA BT-50 2.5D S/C M027313 (2012),32,"21,500",manual,accepted,2025-02-06 01:02:22PM SAST,2704176
9,F3130010 PUMP ELECTRIC K-S-B LCC 100-400 150M F3289 (2002),49,"10,500",manual,accepted,2025-02-06 01:02:19PM SAST,2258764
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),33,"105,000",auto,accepted,2025-02-06 01:02:15PM SAST,2704190
7,C3820041 LOADER FRONT END 1.4M DEZZI D1200T H0800 (2010),52,"102,500",manual,outbid,2025-02-06 01:02:15PM SAST,2704297
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),37,"112,500",manual,accepted,2025-02-06 01:02:10PM SAST,2704209
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"190,000",manual,accepted,2025-02-06 01:02:08PM SAST,2704400
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),59,"105,000",manual,accepted,2025-02-06 01:02:06PM SAST,2704399
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"187,500",manual,accepted,2025-02-06 01:02:00PM SAST,1899895
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),52,"110,000",manual,accepted,2025-02-06 01:01:55PM SAST,2704297
27, I3110028 TRUCK LDV 4X4 MAZDA BT-50 2.5D S/C M027313 (2012),38,"21,250",manual,accepted,2025-02-06 01:01:54PM SAST,2704212
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),22,"102,500",manual,accepted,2025-02-06 01:01:52PM SAST,2704140
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),37,"100,000",manual,accepted,2025-02-06 01:01:49PM SAST,2704209
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"185,000",manual,accepted,2025-02-06 01:01:47PM SAST,2704400
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"79,000",auto,accepted,2025-02-06 01:01:45PM SAST,2704162
6,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),30,"100,000",maxbid,outbid,2025-02-06 01:01:45PM SAST,2704162
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"182,500",manual,accepted,2025-02-06 01:01:39PM SAST,1899895
8,C3880051 LOADER FRONT END 1.4M DEZZI D1200T M012947 (2011),17,"110,000",auto,accepted,2025-02-06 01:01:29PM SAST,1898511
8,C3880051 LOADER FRONT END 1.4M DEZZI D1200T M012947 (2011),22,"110,000",manual,rejected,2025-02-06 01:01:29PM SAST,2704140
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),59,"99,000",manual,accepted,2025-02-06 01:01:29PM SAST,2704399
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"180,000",manual,accepted,2025-02-06 01:01:27PM SAST,2704400
8,C3880051 LOADER FRONT END 1.4M DEZZI D1200T M012947 (2011),17,"107,500",auto,accepted,2025-02-06 01:01:27PM SAST,1898511
8,C3880051 LOADER FRONT END 1.4M DEZZI D1200T M012947 (2011),22,"105,000",manual,outbid,2025-02-06 01:01:27PM SAST,2704140
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),43,"4,000",manual,accepted,2025-02-06 01:01:27PM SAST,2704220
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),37,"107,500",manual,accepted,2025-02-06 01:01:22PM SAST,2704209
33,: I3370657 TRUCK LDV 4X2 SC MANHINDRA GENIO 2.2D M061253 (2016),28,"5,500",manual,accepted,2025-02-06 01:01:21PM SAST,2704157
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"177,500",manual,accepted,2025-02-06 01:01:19PM SAST,1899895
18,G1040022 WELDER MOBILE 400AMP TS400 PS/EL-BC M087054 (2009),54,"6,600",manual,accepted,2025-02-06 01:01:18PM SAST,2704319
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),37,"98,000",manual,accepted,2025-02-06 01:01:18PM SAST,2704209
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),47,"3,950",manual,accepted,2025-02-06 01:01:12PM SAST,2704233
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"175,000",manual,accepted,2025-02-06 01:01:12PM SAST,2704400
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),52,"105,000",manual,accepted,2025-02-06 01:01:10PM SAST,2704297
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"172,500",manual,accepted,2025-02-06 01:01:06PM SAST,1899895
2,D06810085 TRACTOR WHEELED TLB 68KW 4X4 M027497 (2013),31,"235,000",manual,sold,2025-02-06 01:01:06PM SAST,2704166
56, I283-0027 TATA SIDE/D,40,"33,500",manual,accepted,2025-02-06 01:01:05PM SAST,2704214
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"170,000",manual,accepted,2025-02-06 01:01:01PM SAST,2704400
2,D06810085 TRACTOR WHEELED TLB 68KW 4X4 M027497 (2013),26,"232,500",manual,accepted,2025-02-06 01:00:59PM SAST,2704153
3,C3880011 LOADER FRONT END 1.4M DEZZI D1200T M012998 (2011),37,"102,500",manual,accepted,2025-02-06 01:00:57PM SAST,2704209
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),43,"3,900",manual,accepted,2025-02-06 01:00:55PM SAST,2704220
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),25,"167,500",manual,accepted,2025-02-06 01:00:55PM SAST,1899895
4,C3880035 LOADER FRONT END 1.4M DEZZI D1200T M012956 (2011),22,"97,000",manual,accepted,2025-02-06 01:00:54PM SAST,2704140
11,F2320010 Pump Multi-Stage Matherplatt 150-200G L3684 (1982),47,"3,850",manual,accepted,2025-02-06 01:00:43PM SAST,2704233
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),17,"102,500",auto,accepted,2025-02-06 01:00:35PM SAST,1898511
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"100,000",manual,outbid,2025-02-06 01:00:34PM SAST,2704140
1,A1220012 EXCAVATOR WHEELED HITACHI ZX 180W B8618 (2003),60,"165,000",manual,accepted,2025-02-06 01:00:32PM SAST,2704400
64,I2870111 BUS PASSENGER 35-SEAT TATA LPO918 M027409 (2012),47,"32,000",manual,accepted,2025-02-06 01:00:32PM SAST,2704233
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),17,"99,000",auto,accepted,2025-02-06 01:00:32PM SAST,1898511
5,C3880028 LOADER FRONT END 1.4M DEZZI D1200T M012958 (2011),22,"98,000",manual,outbid,2025-02-06 01:00:32PM SAST,2704140
